RegionName,StateName,City,Metro,CountyName,HomeValue,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
44060,OH,Mentor,Cleveland-Elyria,Lake County,212318.0,44060,60134.0,46.9,72521.0,36815.0,3272.0,5.441181361625704
85364,AZ,Yuma,Yuma,Yuma County,183395.0,85364,74333.0,32.2,43314.0,21391.0,16562.0,22.280817402768626
95608,CA,Carmichael,Sacramento--Roseville--Arden-Arcade,Sacramento County,505353.0,95608,62539.0,41.7,64059.0,39428.0,9093.0,14.539727210220823
43055,OH,Newark,Columbus,Licking County,165187.0,43055,62666.0,39.0,48884.0,26003.0,10112.0,16.136341875977404
11385,NY,New York,New York-Newark-Jersey City,Queens County,702375.0,11385,107796.0,35.2,75340.0,30419.0,11487.0,10.656239563620172
33647,FL,Tampa,Tampa-St. Petersburg-Clearwater,Hillsborough County,337199.0,33647,71004.0,35.9,88649.0,43244.0,5903.0,8.313616134302293
92677,CA,Laguna Niguel,Los Angeles-Long Beach-Anaheim,Orange County,976277.0,92677,66314.0,45.1,108252.0,59476.0,4766.0,7.187019332267697
44256,OH,Medina,Cleveland-Elyria,Medina County,273219.0,44256,63497.0,42.3,83158.0,40895.0,3707.0,5.838071089972755
2148,MA,Malden,Boston-Cambridge-Newton,Middlesex County,551537.0,2148,60984.0,34.6,65975.0,33122.0,9400.0,15.413879050242686
15601,PA,Greensburg,Pittsburgh,Westmoreland County,221613.0,15601,56955.0,47.7,57473.0,34224.0,5751.0,10.097445351593363
80013,CO,Aurora,Denver-Aurora-Lakewood,Arapahoe County,415655.0,80013,74105.0,35.1,80055.0,32795.0,5271.0,7.112880372444504
90066,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1670804.0,90066,59167.0,38.1,83899.0,52713.0,5735.0,9.692903138573866
20906,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County,398051.0,20906,70749.0,40.3,75990.0,35746.0,7225.0,10.212158475738171
47906,IN,West Lafayette,Lafayette-West Lafayette,Tippecanoe County,265474.0,47906,77702.0,22.6,48124.0,24661.0,18596.0,23.9324599109418
65807,MO,Springfield,Springfield,Greene County,165953.0,65807,58103.0,31.1,42321.0,23964.0,9957.0,17.136808770631465
6902,CT,Stamford,Bridgeport-Stamford-Norwalk,Fairfield County,445757.0,6902,69946.0,35.1,76970.0,46160.0,8189.0,11.70760300803477
45011,OH,Hamilton,Cincinnati,Butler County,252629.0,45011,71189.0,37.7,70520.0,31347.0,8882.0,12.476646672941046
30188,GA,Woodstock,Atlanta-Sandy Springs-Roswell,Cherokee County,320374.0,30188,64836.0,39.4,81282.0,38355.0,4458.0,6.875809735332223
92336,CA,Fontana,Riverside-San Bernardino-Ontario,San Bernardino County,550090.0,92336,98346.0,32.9,92569.0,28789.0,8338.0,8.478229922925182
99301,WA,Pasco,Kennewick-Richland,Franklin County,317159.0,99301,79819.0,30.0,64311.0,25657.0,11831.0,14.82228542076448
10468,NY,New York,New York-Newark-Jersey City,Bronx County,223383.0,10468,78881.0,32.2,37804.0,17909.0,23125.0,29.31631191288143
11373,NY,New York,New York-Newark-Jersey City,Queens County,419746.0,11373,94437.0,38.2,54584.0,23685.0,12272.0,12.994906657348285
65203,MO,Columbia,Columbia,Boone County,266064.0,65203,57364.0,35.8,66160.0,39388.0,6117.0,10.663482323408411
28078,NC,Huntersville,Charlotte-Concord-Gastonia,Mecklenburg County,367348.0,28078,61043.0,37.3,100980.0,44246.0,2542.0,4.164277640351883
60620,IL,Chicago,Chicago-Naperville-Elgin,Cook County,180878.0,60620,67711.0,40.3,36767.0,20242.0,16599.0,24.514480660453987
46307,IN,Crown Point,Chicago-Naperville-Elgin,Lake County,266785.0,46307,62779.0,41.3,85158.0,35716.0,3624.0,5.772630975326144
95823,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,361111.0,95823,79440.0,31.4,47553.0,19714.0,17414.0,21.92094662638469
92345,CA,Hesperia,Riverside-San Bernardino-Ontario,San Bernardino County,326340.0,92345,82110.0,32.0,51118.0,18894.0,17976.0,21.892583120204602
27610,NC,Raleigh,Raleigh,Wake County,236875.0,27610,79924.0,33.0,52868.0,21628.0,14145.0,17.698063160002
34135,FL,Bonita Springs,Cape Coral-Fort Myers,Lee County,315781.0,34135,47356.0,56.7,66616.0,41111.0,4301.0,9.082270462032266
87120,NM,Albuquerque,Albuquerque,Bernalillo County,253261.0,87120,63884.0,37.2,70983.0,34097.0,6356.0,9.94928307557448
